"","site","x","y","z","dbh","height","species","crownArea","crownCentroidX","crownCentroidY","crownVectorLen","crownVectorDir"
"1089",33,-1.019,23.483,-0.684,17.8,12.01,"Picea abies",6.3564775,-0.871626872,23.31465123,0.223741251,138.8009788
"1090",34,-0.73,4.622,-0.227,19.9,7.923,"Betula pubescens",15.55202,-0.818839717,4.693656968,0.114136831,308.8891992
"1091",34,4.005,10.418,0.009,34.2,17.681,"Pinus sylvestris",12.5852125,4.221240545,10.56967988,0.264133977,54.95262513
"1092",34,2.856,15.777,-0.116,14.7,10.914,"Picea abies",3.823982,2.734397201,15.8354763,0.134932271,295.6819482
"1093",34,0.916,16.545,0.134,36,16.517,"Pinus sylvestris",14.8969005,0.85803567,16.64276237,0.113654496,329.3358553
"1094",34,8.191,28.176,0.042,40.6,17.557,"Pinus sylvestris",51.091087,8.390954548,28.20271249,0.201730957,82.39074861
"1095",34,13.247,31.7,0.088,37.3,21.475,"Pinus sylvestris",19.0136405,13.3543326,31.4184296,0.301333992,159.133516
"1096",34,-0.21,28.656,0.381,37.4,19.578,"Pinus sylvestris",17.0284115,-0.25848991,28.06469405,0.593290824,184.6880374
"1097",34,-1.982,32.779,0.226,35.7,16.258,"Pinus sylvestris",24.465197,-1.363988877,33.09671402,0.694895638,62.79270711
"1098",34,11.03,22.827,0.023,12.4,10.776,"Pinus sylvestris",1.457269,11.45022787,22.76709741,0.424475891,98.11273576
"1099",34,11.273,18.167,0.135,48,20.451,"Pinus sylvestris",46.1835275,11.37823014,17.66754912,0.51041607,168.1022699
"1100",34,10.712,13.814,-0.075,10.1,9.688,"Pinus sylvestris",2.2836085,10.9310993,13.64361473,0.277552953,127.8708612
"1101",34,18.334,13.126,0.157,45.7,20.052,"Pinus sylvestris",38.866975,18.69483212,12.52791788,0.69849985,148.8967752
"1102",34,25.262,7.445,-0.316,13.3,8.659,"Picea abies",4.313313,24.95161093,7.473914721,0.311732957,275.3221073
"1103",34,26.437,5.639,0.037,42.4,18.79,"Pinus sylvestris",24.4799625,26.4393883,4.158611443,1.480390484,179.9075653
"1104",34,30.844,0.388,-0.319,37.3,19.405,"Pinus sylvestris",20.3284,30.37436524,0.286051773,0.480572831,257.752269
"1105",34,21.258,0.835,0.025,32.8,15.472,"Pinus sylvestris",15.0561865,21.17677762,0.791033686,0.092358602,241.5729667
"1106",34,8.016,4.98,0.057,43.4,16.79,"Pinus sylvestris",22.0868395,7.863312891,3.908777092,1.082049847,188.1120317
"1107",34,5.372,2.434,-0.135,21.5,16.538,"Pinus sylvestris",6.987609,5.389540445,1.892078726,0.542205067,178.1461464
"1108",34,3.033,19.319,-0.086,15.7,9.536,"Picea abies",4.9003565,3.480565618,19.32522804,0.447608949,89.2027599
"1109",34,4.12,21.677,0.037,40.1,15.21,"Pinus sylvestris",23.885566,3.748244532,20.95151248,0.815189712,207.1315815
"1110",34,1.142,25.782,-0.076,12.4,8.968,"Picea abies",2.241668,1.085437347,25.65334136,0.140543158,203.7319009
"1111",34,1.72,27.65,-0.027,10.8,8.247,"Pinus sylvestris",1.886155,1.615330856,27.59154204,0.119887295,240.8165382
"1112",34,5.848,32.327,0.064,24.5,12.71,"Betula pubescens",17.992988,6.013217118,32.46697515,0.216540383,49.72808245
"1113",34,24.589,34.399,-0.39,36.2,15.02,"Pinus sylvestris",31.8347505,24.77326705,33.28927727,1.124917277,170.5721799
"1114",34,30.41,31.891,-0.459,42.2,19.325,"Pinus sylvestris",19.3948015,30.48764804,31.1075993,0.787239405,174.3395237
"1115",34,31.493,22.896,-0.384,24,12.157,"Picea abies",19.473351,31.2769952,22.98164758,0.232365195,291.6287108
"1116",34,32.465,22.414,-0.414,31.4,21.357,"Pinus sylvestris",27.262066,31.73483435,22.73559746,0.797851365,293.7708289
"1117",34,32.786,19.765,-0.448,20.3,13.743,"Betula pubescens",19.690956,32.49647976,19.43733751,0.437246702,221.4635852
"1118",34,23.349,16.824,-0.2,28,19.871,"Picea abies",6.083196,23.41200101,16.15126297,0.675680578,174.6499235
"1119",34,33.175,7.992,-0.376,41.9,18.661,"Pinus sylvestris",32.6185805,34.1420283,8.178931418,0.984929992,79.05937877
"1120",35,-0.665,4.48,-0.139,29.8,15.133,"Picea abies",13.462246,-0.97655339,4.425608626,0.31626561,260.0970369
"1121",35,0.837,6.854,0.085,37,23.372,"Pinus sylvestris",7.8619675,0.676556125,6.647696633,0.261349031,217.8725092
"1122",35,5.63,3.126,0.056,39.9,15.763,"Pinus sylvestris",36.793371,5.264848944,2.176544862,1.017251372,201.0362495
"1123",35,4.442,9.16,-0.225,14,8.537,"Picea abies",4.2689215,4.449903279,9.065014093,0.095314135,175.2436745
"1124",35,3.671,11.25,-0.259,20.7,12.982,"Picea abies",11.565877,3.535925224,11.38909705,0.193889617,315.8405042
"1125",35,8.907,2.991,-0.401,15.2,8.913,"Picea abies",5.739255,9.098910726,2.900333611,0.212250138,115.2879448
"1126",35,1.573,13.868,-0.457,12,5.412,"Picea abies",4.234328,1.909907652,13.89394465,0.33790515,85.59644713
"1127",35,1.233,15.715,-0.485,11.4,8.728,"Picea abies",2.2848545,1.339233533,15.88979358,0.204544273,31.28979672
"1128",35,-1.15,19.173,-0.413,12.5,6.281,"Picea abies",4.264418,-0.936036303,19.09070633,0.229243782,111.0374969
"1129",35,-0.291,21.974,-0.53,21.8,15.217,"Picea abies",6.3961955,-0.257856556,21.81732304,0.160144178,168.0557385
"1130",35,5.582,18.269,-1.248,12.5,8.825,"Picea abies",5.724433,5.465822982,18.14409553,0.170582021,222.9267265
"1131",35,3.621,30.268,-0.9,41.2,14.76,"Pinus sylvestris",23.5395965,4.123936167,30.33345939,0.507178193,82.58438488
"1132",35,11.046,14.96,-0.59,16.4,12.089,"Picea abies",5.1591215,10.77204247,15.12449478,0.319548526,300.9822459
"1133",35,11.993,12.643,-0.316,17.8,13.463,"Picea abies",4.2360385,11.75381116,12.68122771,0.242224395,279.0803492
"1134",35,12.414,11.347,-0.362,15,10.861,"Picea abies",2.1028265,12.40506936,11.17401653,0.173213846,182.9553917
"1135",35,16.371,14.058,-0.211,16.5,10.655,"Picea abies",4.7051955,16.26680777,14.31143557,0.274017536,337.6514947
"1136",35,16.728,11.508,-0.146,18,12.109,"Picea abies",3.785697,16.83426664,11.09086002,0.430462957,165.7078691
"1137",35,15.061,7.139,-0.667,15.5,9.345,"Picea abies",6.016269,14.89171976,7.045305802,0.193479725,241.0360983
"1138",35,11.193,4.173,-0.791,14,8.58,"Picea abies",5.1016955,11.08191798,3.9516525,0.247656881,206.6495332
"1139",35,13.224,32.494,-0.673,18.5,13.426,"Picea abies",8.344093,12.92974337,32.07780148,0.509713818,215.2607033
"1140",35,15.567,28.631,-0.762,18.6,14.243,"Picea abies",7.2125665,15.61969921,28.32360809,0.311876572,170.2717956
"1141",35,18.259,25.025,-0.843,16.5,14.607,"Picea abies",17.6566985,18.31764441,25.18754537,0.172800937,19.83883355
"1142",35,16.416,20.886,-0.537,25.1,18.228,"Picea abies",4.850449,16.38588879,20.49577317,0.391386845,184.4123907
"1143",35,20.958,13.989,-0.404,12.7,10.297,"Picea abies",2.99245,20.94451979,13.76679432,0.222614196,183.4716202
"1144",35,18.776,12.428,-0.181,12,9.594,"Picea abies",5.3974275,18.67970327,12.01832832,0.420837191,193.227717
"1145",35,28.399,20.428,-0.717,42.9,20.305,"Pinus sylvestris",34.745577,28.52234861,20.1172664,0.334320583,158.3489334
"1146",35,24.289,17.167,-0.773,17.2,8.866,"Picea abies",5.8355215,24.27838522,16.9479446,0.219312431,182.7742159
"1147",35,24.183,26.173,-0.736,38.9,12.43,"Pinus sylvestris",40.286371,24.22144231,26.63968393,0.468264566,4.709012154
"1148",35,29.399,25.312,-0.979,10,6.564,"Picea abies",2.2376435,29.45102181,25.08800284,0.229958688,166.9252295
"1149",35,27.703,10.797,-0.899,17.7,9.947,"Picea abies",9.2781975,27.594625,10.73434777,0.125181639,239.9675367
"1150",35,29.591,10.592,-0.76,48,14.771,"Pinus sylvestris",46.1497015,30.19180673,10.0403395,0.815658036,132.5581372
"1151",35,32.495,5.514,-1.368,10.7,7.987,"Picea abies",2.7715155,32.56846095,5.349080629,0.180540605,155.9901096
"1152",35,27.238,3.617,-1.256,17,11.244,"Picea abies",6.4271975,27.39095546,3.89037215,0.31325342,29.2276102
"1153",35,27.849,1.184,-1.474,14.7,10.201,"Picea abies",3.5821865,27.90077406,1.012581188,0.179066921,163.1939751
"1154",35,25.538,0.649,-1.279,26,12.02,"Pinus sylvestris",7.7197695,25.48331871,0.838447232,0.197180875,343.8999558
"1155",35,27.263,-1.048,-1.409,15.3,9.598,"Betula pubescens",8.3644615,27.63736873,-1.331028602,0.4693156,127.0898498
"1156",35,26.191,-0.81,-1.241,13.3,11.307,"Picea abies",4.5195275,26.43483221,-1.178411304,0.441792976,146.501505
"1157",35,23.522,4.197,-1.003,12.6,11.304,"Picea abies",2.5909565,23.46673234,3.989356465,0.214872872,194.9046342
"1158",35,21.685,1.003,-1.157,20.1,12.631,"Picea abies",6.216447,21.76436761,0.598402587,0.412308482,168.9015335
"1159",35,21.664,5.072,-1.065,10.9,9.218,"Picea abies",2.2411375,21.52422381,4.949310512,0.185984121,228.7247395
"1160",35,19.674,2.695,-0.902,12.6,6.872,"Picea abies",1.436751,19.51429646,2.50689849,0.246753717,220.3322046
"1161",35,13.379,0.89,-0.991,13.3,10.016,"Picea abies",4.387237,12.98057323,0.672273341,0.454036113,241.3448985
"1162",36,-0.139,5.866,-0.08,11.5,8.475,"Pinus sylvestris",2.883331,-0.126864128,5.921976796,0.05727723,12.23252012
"1163",36,2.019,12.648,0.256,21.6,15.352,"Betula pubescens",13.6346735,1.154051923,12.88829722,0.897707042,285.5261939
"1164",36,3.284,16.318,0.431,29,16.669,"Pinus sylvestris",8.5188815,3.477849623,16.59996748,0.342174421,34.50810665
"1165",36,4.77,12.427,0.135,30.3,15.182,"Pinus sylvestris",25.550013,4.258486916,12.76643822,0.613892447,303.5681067
"1166",36,4.841,12.042,0.18,31.7,14.878,"Pinus sylvestris",18.5757475,4.794991637,10.76922659,1.273604701,182.0702332
"1167",36,12.15,15.601,-0.434,22.8,17.337,"Pinus sylvestris",6.3761535,11.98675818,15.61014932,0.163498017,273.207936
"1168",36,2.04,31.298,1.692,40.9,19.189,"Pinus sylvestris",18.1574755,1.609369729,31.44591274,0.455324729,288.956554
"1169",36,-2.322,24.986,1.5,40.7,17.19,"Pinus sylvestris",29.5886635,-2.672155094,25.2438548,0.434853638,306.3679932
"1170",36,17.955,2.011,-1.26,29.4,12.748,"Pinus sylvestris",24.1549965,19.52515895,3.556132877,2.202915052,45.46026422
"1171",36,17.599,1.577,-1.139,40,18.903,"Pinus sylvestris",9.1202895,17.01999765,1.145259619,0.722248905,233.2894843
"1172",36,21.589,-0.188,-1.935,29.9,12.727,"Pinus sylvestris",27.596493,22.87050362,-0.500295681,1.319007244,103.695728
"1173",36,16.786,-0.765,-1.223,32.7,14.053,"Pinus sylvestris",18.7903625,16.94157797,-2.178738469,1.422273168,173.7200293
"1174",36,12.832,-1.326,-1.002,38,17.822,"Pinus sylvestris",15.511751,12.82004188,-2.283052417,0.957127121,180.7158583
"1175",36,20.751,9.907,-1.701,26.9,16.479,"Pinus sylvestris",17.196402,20.81863666,9.096214064,0.813602207,175.2313637
"1176",36,30.656,5.505,-2.992,13.2,13.539,"Pinus sylvestris",1.5794275,30.7280798,5.828119189,0.331061184,12.57535815
"1177",36,31.307,3.622,-3.111,13.2,10.245,"Pinus sylvestris",1.4080865,31.43381233,3.771433267,0.19598895,40.31866248
"1178",36,0.652,-0.75,-0.217,37.9,13.339,"Pinus sylvestris",25.4547875,0.474234752,-0.869991745,0.214472614,235.9806053
"1179",36,22.112,13.07,-1.692,31.8,15.857,"Pinus sylvestris",15.4054445,23.16244985,12.47668156,1.206429302,119.458769
"1180",36,20.775,13.614,-1.557,30.9,17.083,"Pinus sylvestris",13.575751,20.15754327,13.80233294,0.645540169,286.9624392
"1181",36,19.076,17.045,-1.14,31.5,17.025,"Pinus sylvestris",12.2968245,18.09845954,16.57890331,1.082973446,244.5079361
"1182",36,23.123,19.73,-1.37,32.8,15.802,"Pinus sylvestris",18.2174385,23.72805997,20.10209467,0.710318246,58.40966695
"1183",36,29,22.654,-1.873,31.8,17.831,"Pinus sylvestris",14.338682,28.79236185,22.71187009,0.215551733,285.5734955
"1184",36,25.178,28.753,0.099,41.3,16.859,"Pinus sylvestris",34.6584905,25.42903316,28.39853593,0.434352884,144.6936899
"1185",36,18.567,20.842,-0.535,30,16.508,"Pinus sylvestris",13.922985,19.34065335,20.41495046,0.883691586,118.8982943
"1186",37,-0.229,12.374,-0.432,13.2,9.697,"Picea abies",3.3199405,-0.340044537,12.27932575,0.145924992,229.5497832
"1187",37,2.717,10.69,-0.665,26,18.589,"Picea abies",9.7142285,3.041251505,10.63490191,0.328899436,99.64380991
"1188",37,3.568,11.534,-0.873,12.6,7.482,"Picea abies",4.6926315,3.732913133,11.60342185,0.178929413,67.17084862
"1189",37,4.009,21.841,-1.4,17.1,13.338,"Picea abies",3.4108895,4.014614889,21.91820102,0.077404938,4.159840962
"1190",37,8.972,20.428,-2.169,32.3,19.769,"Pinus sylvestris",15.5764325,8.914514068,20.30944489,0.131757147,205.8681833
"1191",37,8.263,15.257,-1.566,10.3,8.682,"Picea abies",2.5889055,8.061877833,15.55037027,0.355691216,325.5671242
"1192",37,9.516,14.045,-1.933,33,22.233,"Picea abies",13.597519,9.821916617,14.07417139,0.307304323,84.55289757
"1193",37,7.075,9.108,-1.409,10.5,7.532,"Picea abies",2.5645485,7.336736212,9.100044987,0.261857073,91.7408688
"1194",37,10.899,9.924,-1.961,10.1,6.601,"Picea abies",2.845741,11.13914951,9.953813607,0.241993051,82.923165
"1195",37,9.127,4.61,-1.132,37,17.322,"Pinus sylvestris",14.460169,9.144392197,4.145232628,0.465092678,177.8569178
"1196",37,5.561,3.262,-0.371,19.4,15.118,"Picea abies",5.6480515,5.498199114,3.258098303,0.062921972,266.4448939
"1197",37,4.419,0.39,-0.367,19.2,15.725,"Pinus sylvestris",5.5491415,4.74920772,0.516531908,0.353620506,69.03372587
"1198",37,10.481,0.309,-1.315,11.1,11.657,"Pinus sylvestris",1.0818275,10.50367726,0.273857898,0.041823742,147.165777
"1199",37,13.246,2.927,-2.026,11,8.358,"Picea abies",2.549756,13.40647309,2.744858376,0.242749221,138.6188292
"1200",37,13.402,4.258,-2.268,10.3,9.425,"Picea abies",2.9108665,13.57393144,4.182034214,0.187966006,113.8376476
"1201",37,16.098,5.842,-2.555,12.5,9.196,"Picea abies",3.0577155,16.13366338,5.771396838,0.079099198,153.2005463
"1202",37,16.202,-0.053,-2.301,15.4,13.065,"Picea abies",4.250344,16.32095863,-0.487806045,0.450785374,164.6988772
"1203",37,19.11,1.532,-2.535,44.4,17.223,"Pinus sylvestris",38.656784,19.06851933,0.770632991,0.762496143,183.1184959
"1204",37,20.186,-0.106,-2.774,12.8,9.363,"Picea abies",4.65648,20.21803124,-0.02754943,0.084737786,22.21011488
"1205",37,22.853,5.052,-2.799,46.6,22.85,"Pinus sylvestris",29.893984,23.4108312,4.839767433,0.596840274,110.8298276
"1206",37,25.187,2.921,-3.16,12.1,10.963,"Picea abies",2.568246,25.25203408,2.907531906,0.066414012,101.700155
"1207",37,20.667,6.941,-2.874,14.1,13.142,"Pinus sylvestris",6.6905225,20.65635084,7.272921782,0.332092568,358.1623905
"1208",37,19.127,8.031,-2.824,11.6,8.838,"Picea abies",4.322561,19.29630896,8.088720789,0.178877648,71.1747366
"1209",37,21.647,7.905,-2.974,17,14.837,"Picea abies",2.1500295,21.6117938,7.920611211,0.038512159,293.9135625
"1210",37,25.76,6.269,-3.225,11.1,7.902,"Picea abies",1.1043375,25.67413049,6.046822367,0.238194193,201.131036
"1211",37,25.272,11.88,-3.238,21,15.791,"Picea abies",3.900815,25.30398135,11.58390823,0.297813938,173.8352907
"1212",37,19.552,12.296,-2.88,13.1,10.169,"Picea abies",5.567648,19.84321313,12.32514263,0.292667698,84.28525403
"1213",37,22.517,15.414,-3.095,21.7,14.985,"Picea abies",3.330135,22.4017126,15.56255118,0.188038924,322.1857231
"1214",37,28.05,16.209,-3.536,15.3,10.148,"Picea abies",5.0411795,28.3167986,16.19876933,0.266994678,92.19598979
"1215",37,28.173,17.705,-3.228,25.5,14.87,"Pinus sylvestris",8.2265865,28.53583828,17.28700309,0.553509739,139.0406931
"1216",37,32.757,22.055,-3.752,38,20.69,"Pinus sylvestris",21.629664,32.66987293,21.66844038,0.39625682,192.7017059
"1217",37,20.764,25.338,-3.27,36.1,19.381,"Pinus sylvestris",16.988335,21.3373531,24.59649311,0.937318646,142.2878389
"1218",37,18.373,24.714,-3.014,32.5,19.703,"Pinus sylvestris",14.021169,18.4483583,24.75857114,0.087552612,59.39754297
"1219",37,16.967,21.758,-3.059,23.5,15.78,"Pinus sylvestris",4.5930915,16.78743895,21.52675324,0.292775056,217.8290214
"1220",37,16.669,21.081,-2.86,17.8,11.756,"Pinus sylvestris",9.425457,15.84381387,20.11532336,1.270221844,220.5144183
"1221",37,16.962,20.994,-2.918,11,9.082,"Picea abies",3.013549,16.7843909,20.87184574,0.215561254,235.4809621
"1222",37,13.964,27.227,-3.092,11.2,8.241,"Picea abies",3.9857095,14.07657854,27.09226951,0.17557401,140.1184367
"1223",37,24.741,8.323,-3.418,10.9,9.326,"Picea abies",2.135825,24.5253755,8.308657835,0.216100959,266.1946028
"1224",37,29.502,6.829,-3.613,18,15.702,"Picea abies",3.145134,29.36563734,6.62613323,0.244437518,213.9081409
"1225",37,30.998,5.596,-3.71,18.4,12.368,"Picea abies",6.8878505,31.16953349,5.060991698,0.561834157,162.2231957
"1226",37,34.004,3.248,-3.864,28.8,17.65,"Picea abies",19.9469345,34.09593414,2.126890267,1.124872846,175.3120749
"1227",37,29.426,22.141,-3.734,22.5,19.953,"Pinus sylvestris",3.9473325,29.30447912,22.10190121,0.12765594,252.1646578
"1228",37,26.896,28.178,-3.856,18.9,13.173,"Picea abies",7.601211,26.67449205,27.84579205,0.399284228,213.6943642
"1229",37,19.582,28.338,-3.652,14.5,12.606,"Picea abies",2.7559015,19.77272016,28.27643573,0.200410421,107.890025
"1230",37,12.623,29.508,-3.123,13.8,13.527,"Picea abies",1.819785,12.80064224,29.76544071,0.312781844,34.60690437
"1231",37,11.558,27.952,-2.818,24.4,17.589,"Picea abies",5.245708,11.38298488,27.82992563,0.213383328,235.1039341
"1232",37,11.867,23.191,-2.653,10.8,8.015,"Picea abies",2.7418745,11.82025882,23.15442845,0.059348261,231.9594257
"1233",37,7.243,23.905,-2.5,27.7,18.748,"Picea abies",8.693402,7.346692273,23.73323925,0.200633599,148.8805435
"1234",37,7.4,26.851,-2.447,13.6,9.772,"Picea abies",2.9010455,7.330847335,26.87087237,0.071951387,286.0330391
"1235",37,5.077,29.073,-2.167,17,9.441,"Picea abies",5.8975365,4.898157602,28.91116989,0.241192012,227.8588263
"1236",37,5.213,29.869,-2.066,31.3,19.179,"Pinus sylvestris",17.762507,5.187437901,29.59334631,0.276836378,185.2980379
"1237",37,2.21,27.486,-1.785,10.9,7.677,"Picea abies",2.038002,1.885004324,27.5395984,0.329385758,279.3649415
"1238",37,2.482,27.065,-1.832,11.9,10.918,"Picea abies",2.2305615,2.472630724,26.64734364,0.417761437,181.2850994
"1239",38,1.88,5.057,-0.028,29.1,16.127,"Picea abies",7.8568225,1.536439309,4.689032294,0.503422468,223.035397
"1240",38,2.841,5.363,0.019,23.8,15.984,"Picea abies",6.4672515,3.260702569,4.897993747,0.626403274,137.9314104
"1241",38,3.948,3.252,0.006,22.9,15.654,"Picea abies",3.729232,3.788524476,3.107880231,0.214948717,227.8955351
"1242",38,4.164,1.932,0.04,12,9.469,"Picea abies",3.072728,4.534209188,1.58481634,0.507534567,133.1616588
"1243",38,3.075,0.559,0.016,17,12.393,"Picea abies",6.1570295,2.894411137,0.398166937,0.241825581,228.3116303
"1244",38,7.988,0.828,0.01,22.2,18.112,"Picea abies",5.503651,7.905505675,0.841751615,0.083632652,279.4640526
"1245",38,0.414,12.616,-0.141,10.6,10.487,"Picea abies",0.9100715,0.577750108,12.60478919,0.164133422,93.91652626
"1246",38,-0.718,14.624,-0.028,20.4,14.977,"Picea abies",8.924846,-0.922929945,14.88803887,0.334234655,322.1836907
"1247",38,1.475,9.838,-0.093,17.7,11.903,"Picea abies",1.686012,1.428425859,9.996838371,0.165525765,343.6579558
"1248",38,2.721,7.476,-0.165,14.9,11.666,"Picea abies",2.704966,2.930079114,7.16144877,0.377699023,146.3884039
"1249",38,2.584,10.034,-0.051,19.8,14.405,"Picea abies",3.67475,2.983188104,9.617885229,0.576630423,136.1893583
"1250",38,2.573,11.42,-0.138,16.6,12.911,"Picea abies",3.3963295,2.87680574,11.32208421,0.319194969,107.8639936
"1251",38,2.438,12.913,-0.237,20.3,15.611,"Picea abies",3.98078,2.538030428,12.9432501,0.10450433,73.17421265
"1252",38,4.797,16.716,0,12.4,8.946,"Betula pubescens",11.6797215,5.243134799,17.05624971,0.561075865,52.66863859
"1253",38,13.032,9.87,0.191,20.1,13.847,"Picea abies",8.578378,12.51701796,9.582228249,0.589931419,240.8035592
"1254",38,13.784,10.719,0.238,26.4,15.727,"Picea abies",7.0299145,14.59900587,10.56113753,0.830153678,100.9621529
"1255",38,17.22,12.156,0.143,20.9,16.487,"Picea abies",5.0398055,17.13862751,11.75957795,0.40468744,191.599824
"1256",38,17.092,13.799,0.28,35,20.487,"Picea abies",7.949751,17.16787506,13.48284407,0.325133196,166.5046712
"1257",38,17.798,14.569,0.135,18.1,13.212,"Picea abies",4.9430665,18.2275385,14.57089494,0.429542678,89.74723717
"1258",38,13.821,18.29,0.004,31.3,16.731,"Picea abies",13.9157725,13.66897094,18.09346915,0.248469735,217.7242231
"1259",38,15.654,19.157,0.093,14,11.529,"Picea abies",2.519515,16.08925437,19.288693,0.454741036,73.16598985
"1260",38,9.063,23.863,-0.3,25.2,16.431,"Picea abies",7.1976585,9.02921737,23.11992731,0.743840227,182.60307
"1261",38,7.832,25.322,-0.323,18.4,14.213,"Picea abies",3.962817,7.489229393,25.22164386,0.357159689,253.6810618
"1262",38,4.581,27.572,-0.391,24,17.809,"Picea abies",9.3252925,4.624801856,27.22313004,0.35160895,172.8437587
"1263",38,4.399,28.167,-0.457,10.5,9.824,"Picea abies",2.336975,4.358205516,28.31166675,0.150308546,344.2521132
"1264",38,3.66,30.372,-0.446,14,14.372,"Picea abies",4.395243,3.997593009,30.45805995,0.348389659,75.69863438
"1265",38,2.677,29.164,-0.496,18.3,14.336,"Picea abies",3.561175,2.631307469,29.26945523,0.114928729,336.573473
